,source,text,retweet_count,favorite_count,is_retweet,id_str,date,time,hour,week,time_start,time_end,duration,listed_title,top_category,listed_location
290,TWITTER FOR IPHONE,WHY WOULD NANCY PELOSI LEAVE THE COUNTRY WITH OTHER DEMOCRATS ON A SEVEN DAY EXCURSION WHEN 800000 GREAT PEOPLE ARE NOT GETTING PAID. ALSO COULD SOMEBODY PLEASE EXPLAIN TO NANCY &AMP; HER “BIG DONORS” IN WINE COUNTRY THAT PEOPLE WORKING ON FARMS (GRAPES) WILL HAVE EASY ACCESS IN!,28125.0,110106.0,FALSE,1.08626E+18,2019-01-18,14:00:00,14,11.0,13:15:00,14:15:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
291,TWITTER FOR IPHONE,BORDER RANCHER: “WE’VE FOUND PRAYER RUGS OUT HERE. IT’S UNREAL.”  WASHINGTON EXAMINER   PEOPLE COMING ACROSS THE SOUTHERN BORDER FROM MANY COUNTRIES SOME OF WHICH WOULD BE A BIG SURPRISE.,25898.0,95083.0,FALSE,1.08625E+18,2019-01-18,13:22:00,13,11.0,13:15:00,14:15:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
292,TWITTER FOR IPHONE,LAST YEAR WAS THE BEST YEAR FOR AMERICAN MANUFACTURING JOB GROWTH SINCE 1997 OR 21 YEARS. THE PREVIOUS ADMINISTRATION SAID MANUFACTURING WILL NOT COME BACK TO THE U.S. “YOU WOULD NEED A MAGIC WAND.” I GUESS I FOUND THE MAGIC WAND - AND IT IS ONLY GETTING BETTER!,26899.0,113479.0,FALSE,1.08737E+18,2019-01-21,15:22:00,15,12.0,08:00:00,17:00:00,9.0,EXECUTIVE TIME,EXECUTIVE_TIME,EXECUTIVE_TIME
293,TWITTER FOR IPHONE,TODAY WE CELEBRATE DR. MARTIN LUTHER KING JR. FOR STANDING UP FOR THE SELF-EVIDENT TRUTH AMERICANS HOLD SO DEAR THAT NO MATTER WHAT THE COLOR OF OUR SKIN OR THE PLACE OF OUR BIRTH WE ARE ALL CREATED EQUAL BY GOD. #MLKDAY HTTPS://T.CO/PEAVPCB8M4,23194.0,101651.0,FALSE,1.08737E+18,2019-01-21,15:39:00,15,12.0,08:00:00,17:00:00,9.0,EXECUTIVE TIME,EXECUTIVE_TIME,EXECUTIVE_TIME
294,TWITTER FOR IPHONE,DEMOCRATS CAMPAIGNED ON WORKING WITHIN WASHINGTON AND “GETTING THINGS DONE!” HOW IS THAT WORKING OUT? #2020TAKEBACKTHEHOUSE,23843.0,93823.0,FALSE,1.08737E+18,2019-01-21,15:40:00,15,12.0,08:00:00,17:00:00,9.0,EXECUTIVE TIME,EXECUTIVE_TIME,EXECUTIVE_TIME
295,TWITTER FOR IPHONE,RT @REALDONALDTRUMP: TO ALL OF THE GREAT PEOPLE WHO ARE WORKING SO HARD FOR YOUR COUNTRY AND NOT GETTING PAID I SAY THANK YOU - YOU ARE GR…,39614.0,0.0,TRUE,1.08737E+18,2019-01-21,15:41:00,15,12.0,08:00:00,17:00:00,9.0,EXECUTIVE TIME,EXECUTIVE_TIME,EXECUTIVE_TIME
296,TWITTER FOR IPHONE,...BIG CROOKED HILLARY LAW FIRM REPRESENTED BY HER LAWYER MICHAEL SUSSMANN (DO YOU BELIEVE THIS?) WHO WORKED BAKER HARD &AMP; GAVE HIM OPPO RESEARCH FOR “A RUSSIA PROBE.” THIS MEETING NOW EXPOSED IS THE SUBJECT OF SENATE INQUIRIES AND MUCH MORE. AN UNCONSTITUTIONAL HOAX. @FOXNEWS,30691.0,117932.0,FALSE,1.08774E+18,2019-01-22,16:06:00,16,12.0,15:00:00,17:00:00,2.0,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
297,TWITTER FOR IPHONE,FORMER FBI TOP LAWYER JAMES BAKER JUST ADMITTED INVOLVEMENT IN FISA WARRANT AND FURTHER ADMITTED THERE  WERE IRREGULARITIES IN THE WAY THE RUSSIA PROBE WAS HANDLED. THEY RELIED HEAVILY ON THE UNVERIFIED TRUMP “DOSSIER” PAID FOR BY THE DNC &AMP; CLINTON CAMPAIGN &AMP; FUNDED THROUGH A...,30609.0,105700.0,FALSE,1.08774E+18,2019-01-22,15:53:00,15,12.0,15:00:00,17:00:00,2.0,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
298,TWITTER FOR IPHONE,THE REASON SARAH SANDERS DOES NOT GO TO THE “PODIUM” MUCH ANYMORE IS THAT THE PRESS COVERS HER SO RUDELY &AMP; INACCURATELY IN PARTICULAR CERTAIN MEMBERS OF THE PRESS. I TOLD HER NOT TO BOTHER THE WORD GETS OUT ANYWAY! MOST WILL NEVER COVER US FAIRLY &AMP; HENCE THE TERM FAKE NEWS!,39118.0,171367.0,FALSE,1.08773E+18,2019-01-22,15:28:00,15,12.0,15:00:00,17:00:00,2.0,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
299,TWITTER FOR IPHONE,THE UNITED STATES HAS A GREAT ECONOMIC STORY TO TELL. NUMBER ONE IN THE WORLD BY FAR!,20420.0,106656.0,FALSE,1.08773E+18,2019-01-22,15:01:00,15,12.0,15:00:00,17:00:00,2.0,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
300,TWITTER FOR IPHONE,NEVER SEEN @SENATEMAJLDR AND REPUBLICANS SO UNITED ON AN ISSUE AS THEY ARE ON THE HUMANITARIAN CRISIS &AMP; SECURITY ON OUR SOUTHERN BORDER. IF WE CREATE A WALL OR BARRIER WHICH PREVENTS CRIMINALS AND DRUGS FROM FLOWING INTO OUR COUNTRY CRIME WILL GO DOWN BY RECORD NUMBERS!,19978.0,90789.0,FALSE,1.08772E+18,2019-01-22,14:48:00,14,12.0,14:15:00,15:00:00,0.75,POLICY TIME,MEETING,OVAL OFFICE
301,TWITTER FOR IPHONE,NICK SANDMANN AND THE STUDENTS OF COVINGTON HAVE BECOME SYMBOLS OF FAKE NEWS AND HOW EVIL IT CAN BE. THEY HAVE CAPTIVATED THE ATTENTION OF THE WORLD AND I KNOW THEY WILL USE IT FOR THE GOOD - MAYBE EVEN TO BRING PEOPLE TOGETHER. IT STARTED OFF UNPLEASANT BUT CAN END IN A DREAM!,38014.0,162047.0,FALSE,1.08769E+18,2019-01-22,12:32:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
302,TWITTER FOR IPHONE,FBI TOP LAWYER CONFIRMS “UNUSUAL STEPS.” THEY RELIED ON THE CLINTON CAMPAIGN’S FAKE &AMP; UNVERIFIED “DOSSIER” WHICH IS ILLEGAL. “THAT HAS CORRUPTED THEM. THAT HAS ENABLED THEM TO GATHER EVIDENCE BY UNCONSTITUTIONAL MEANS AND THAT’S WHAT THEY DID TO THE PRESIDENT.” JUDGE NAPOLITANO,25856.0,100625.0,FALSE,1.0877E+18,2019-01-22,13:15:00,13,12.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
303,TWITTER FOR IPHONE,WITHOUT A WALL OUR COUNTRY CAN NEVER HAVE BORDER OR NATIONAL SECURITY. WITH A POWERFUL WALL OR STEEL BARRIER CRIME RATES (AND DRUGS) WILL GO SUBSTANTIALLY DOWN ALL OVER THE U.S. THE DEMS KNOW THIS BUT WANT TO PLAY POLITICAL GAMES. MUST FINALLY BE DONE CORRECTLY. NO CAVE!,24644.0,106491.0,FALSE,1.08769E+18,2019-01-22,12:48:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
304,TWITTER FOR IPHONE,“THE DEMOCRATS ARE PLAYING POLITICS WITH BORDER SECURITY.”  @FOXANDFRIENDS,16540.0,78953.0,FALSE,1.08769E+18,2019-01-22,12:35:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
305,TWITTER FOR IPHONE,MARIST/NPR/PBS POLL SHOWS PRESIDENT TRUMP’S APPROVAL RATING AMONG LATINOS GOING TO 50% AN INCREASE IN ONE YEAR OF 19%. THANK YOU WORKING HARD!,21174.0,95381.0,FALSE,1.0877E+18,2019-01-22,13:25:00,13,12.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
306,TWITTER FOR IPHONE,BUILD A WALL &AMP; CRIME WILL FALL!,53556.0,221582.0,FALSE,1.08806E+18,2019-01-23,12:59:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
307,TWITTER FOR IPHONE,GREAT UNITY IN THE REPUBLICAN PARTY. WANT TO ONCE AND FOR ALL PUT AN END TO STOPPABLE CRIME AND DRUGS! BORDER SECURITY AND WALL. NO DOUBT!,24278.0,120790.0,FALSE,1.08806E+18,2019-01-23,12:48:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
308,TWITTER FOR IPHONE,BUILD A WALL &AMP; CRIME WILL FALL! THIS IS THE NEW THEME FOR TWO YEARS UNTIL THE WALL IS FINISHED (UNDER CONSTRUCTION NOW) OF THE REPUBLICAN PARTY. USE IT AND PRAY!,38896.0,166066.0,FALSE,1.08806E+18,2019-01-23,12:57:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
309,TWITTER FOR IPHONE,A GREAT NEW BOOK JUST OUT “GAME OF THORNS” BY DOUG WEAD PRESIDENTIAL HISTORIAN AND BEST SELLING AUTHOR. THE BOOK COVERS THE CAMPAIGN OF 2016 AND WHAT COULD BE MORE EXCITING THAN THAT?,14657.0,77760.0,FALSE,1.0884E+18,2019-01-24,11:35:00,11,12.0,11:30:00,11:45:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
310,TWITTER FOR IPHONE,“THIS IS EVERYTHING FDR DREAMED ABOUT THE NEW DEAL TO PUT AMERICA BACK TO WORK. THINK OF LBJ HE GAVE PEOPLE FOOD STAMPS &AMP; WELFARE. DONALD TRUMP’S GIVING THEM A JOB. HE’S GOT A LOT OF GOOD THINGS TO TALK ABOUT. NEWS STORIES DO NOT ACCURATELY COVER HIM SHOULD CORRECT.” @DOUGWEAD,17101.0,73173.0,FALSE,1.0884E+18,2019-01-24,11:51:00,11,12.0,11:45:00,12:00:00,0.25,VIDEO RECORDING SESSION,MEETING,OVAL OFFICE
311,TWITTER FOR IPHONE,THE ECONOMY IS DOING GREAT. MORE PEOPLE WORKING IN U.S.A. TODAY THAN AT ANY TIME IN OUR HISTORY. MEDIA BARELY COVERS! @FOXANDFRIENDS,22603.0,108284.0,FALSE,1.08841E+18,2019-01-24,11:56:00,11,12.0,11:45:00,12:00:00,0.25,VIDEO RECORDING SESSION,MEETING,OVAL OFFICE
312,TWITTER FOR IPHONE,SO INTERESTING THAT BAD LAWYER MICHAEL COHEN WHO SADLY WILL NOT BE TESTIFYING BEFORE CONGRESS IS USING THE LAWYER OF CROOKED HILLARY CLINTON TO REPRESENT HIM - GEE HOW DID THAT HAPPEN? REMEMBER JULY 4TH WEEKEND WHEN CROOKED WENT BEFORE FBI &AMP; WASN’T SWORN IN NO TAPE NOTHING?,24887.0,102112.0,FALSE,1.08842E+18,2019-01-24,12:48:00,12,12.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
313,TWITTER FOR IPHONE,THE FAKE NEWS MEDIA LOVES SAYING “SO LITTLE HAPPENED AT MY FIRST SUMMIT WITH KIM JONG UN.” WRONG! AFTER 40 YEARS OF DOING NOTHING WITH NORTH KOREA BUT BEING TAKEN TO THE CLEANERS &AMP; WITH A MAJOR WAR READY TO START IN A SHORT 15 MONTHS RELATIONSHIPS BUILT HOSTAGES &AMP; REMAINS....,24095.0,112485.0,FALSE,1.08843E+18,2019-01-24,13:21:00,13,12.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
314,TWITTER FOR IPHONE,...BACK HOME WHERE THEY BELONG NO MORE ROCKETS OR M’S BEING FIRED OVER JAPAN OR ANYWHERE ELSE AND MOST IMPORTANTLY NO NUCLEAR TESTING. THIS IS MORE THAN HAS EVER BEEN ACCOMPLISHED WITH NORTH KOREA AND THE FAKE NEWS KNOWS IT. I EXPECT ANOTHER GOOD MEETING SOON MUCH POTENTIAL!,21611.0,108330.0,FALSE,1.08843E+18,2019-01-24,13:34:00,13,12.0,13:30:00,15:45:00,2.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
315,TWITTER FOR IPHONE,WITHOUT A WALL THERE CANNOT BE SAFETY AND SECURITY AT THE BORDER OR FOR THE U.S.A. BUILD THE WALL AND CRIME WILL FALL!,32710.0,152754.0,FALSE,1.08843E+18,2019-01-24,13:37:00,13,12.0,13:30:00,15:45:00,2.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
316,TWITTER FOR IPHONE,NANCY JUST SAID SHE “JUST DOESN’T UNDERSTAND WHY?” VERY SIMPLY WITHOUT A WALL IT ALL DOESN’T WORK. OUR COUNTRY HAS A CHANCE TO GREATLY REDUCE CRIME HUMAN TRAFFICKING GANGS AND DRUGS. SHOULD HAVE BEEN DONE FOR DECADES. WE WILL NOT CAVE!,44540.0,206721.0,FALSE,1.08847E+18,2019-01-24,16:16:00,16,12.0,16:15:00,17:00:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
317,TWITTER FOR IPHONE,GREATEST WITCH HUNT IN THE HISTORY OF OUR COUNTRY! NO COLLUSION! BORDER COYOTES DRUG DEALERS AND HUMAN TRAFFICKERS ARE TREATED BETTER. WHO ALERTED CNN TO BE THERE?,41533.0,169768.0,FALSE,1.08883E+18,2019-01-25,16:16:00,16,12.0,15:15:00,17:00:00,1.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
318,TWITTER FOR IPHONE,HOWARD SCHULTZ DOESN’T HAVE THE “GUTS” TO RUN FOR PRESIDENT! WATCHED HIM ON @60MINUTES LAST NIGHT AND I AGREE WITH HIM THAT HE IS NOT THE “SMARTEST PERSON.” BESIDES AMERICA ALREADY HAS THAT! I ONLY HOPE THAT STARBUCKS IS STILL PAYING ME THEIR RENT IN TRUMP TOWER!,23035.0,112069.0,FALSE,1.08988E+18,2019-01-28,13:41:00,13,13.0,13:30:00,16:15:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
319,TWITTER FOR IPHONE,“IN THE MEDIA’S EFFORT TO DESTROY THE PRESIDENT THEY ARE ACTUALLY DESTROYING THEMSELVES. GIVEN ALL OF THE TREMENDOUS HEADWINDS THIS PRESIDENT HAS FACED IT’S AMAZING HE HAS ACCOMPLISHED SO MUCH.” DEROY MURDOCK @FOXANDFRIENDS  I AGREE!,26327.0,118663.0,FALSE,1.08988E+18,2019-01-28,13:50:00,13,13.0,13:30:00,16:15:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
320,TWITTER FOR IPHONE,NUMEROUS STATES INTRODUCING BIBLE LITERACY CLASSES GIVING STUDENTS THE OPTION OF STUDYING THE BIBLE. STARTING TO MAKE A TURN BACK? GREAT!,53377.0,256593.0,FALSE,1.08988E+18,2019-01-28,13:21:00,13,13.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
321,TWITTER FOR IPHONE,TARIFFS ON THE “DUMPING” OF STEEL IN THE UNITED STATES HAVE TOTALLY REVIVED OUR STEEL INDUSTRY. NEW AND EXPANDED PLANTS ARE HAPPENING ALL OVER THE U.S. WE HAVE NOT ONLY SAVED THIS IMPORTANT INDUSTRY BUT CREATED MANY JOBS. ALSO BILLIONS PAID TO OUR TREASURY. A BIG WIN FOR U.S.,27849.0,125958.0,FALSE,1.08987E+18,2019-01-28,13:16:00,13,13.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
322,TWITTER FOR IPHONE,A LOW LEVEL STAFFER THAT I HARDLY KNEW NAMED CLIFF SIMS WROTE YET ANOTHER BORING BOOK BASED ON MADE UP STORIES AND FICTION. HE PRETENDED TO BE AN INSIDER WHEN IN FACT HE WAS NOTHING MORE THAN A GOFER. HE SIGNED A NON-DISCLOSURE AGREEMENT. HE IS A MESS!,24250.0,123880.0,FALSE,1.09024E+18,2019-01-29,13:45:00,13,13.0,13:30:00,14:15:00,0.75,POLICY TIME,MEETING,OVAL OFFICE
323,TWITTER FOR IPHONE,....A SOURCE OF POTENTIAL DANGER AND CONFLICT. THEY ARE TESTING ROCKETS (LAST WEEK) AND MORE AND ARE COMING VERY CLOSE TO THE EDGE. THERE ECONOMY IS NOW CRASHING WHICH IS THE ONLY THING HOLDING THEM BACK. BE CAREFUL OF IRAN. PERHAPS INTELLIGENCE SHOULD GO BACK TO SCHOOL!,20997.0,90174.0,FALSE,1.09061E+18,2019-01-30,13:56:00,13,13.0,13:45:00,14:00:00,0.25,WHITE HOUSE MILITARY OFFICE DEPARTURE PHOTOS,EVENT,OVAL OFFICE
324,TWITTER FOR IPHONE,“THREE SEPARATE CARAVANS MARCHING TO OUR BORDER. THE NUMBERS ARE TREMENDOUS.” @FOXANDFRIENDS,20446.0,70307.0,FALSE,1.09058E+18,2019-01-30,11:54:00,11,13.0,11:30:00,12:00:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
325,TWITTER FOR IPHONE,THE INTELLIGENCE PEOPLE SEEM TO BE EXTREMELY PASSIVE AND NAIVE WHEN IT COMES TO THE DANGERS OF IRAN. THEY ARE WRONG! WHEN I BECAME PRESIDENT IRAN WAS MAKING TROUBLE ALL OVER THE MIDDLE EAST AND BEYOND. SINCE ENDING THE TERRIBLE IRAN NUCLEAR DEAL THEY ARE MUCH DIFFERENT BUT....,20834.0,94490.0,FALSE,1.09061E+18,2019-01-30,13:50:00,13,13.0,13:45:00,14:00:00,0.25,WHITE HOUSE MILITARY OFFICE DEPARTURE PHOTOS,EVENT,OVAL OFFICE
326,TWITTER FOR IPHONE,...TIME WILL TELL WHAT WILL HAPPEN WITH NORTH KOREA BUT AT THE END OF THE PREVIOUS ADMINISTRATION RELATIONSHIP WAS HORRENDOUS AND VERY BAD THINGS WERE ABOUT TO HAPPEN. NOW A WHOLE DIFFERENT STORY. I LOOK FORWARD TO SEEING KIM JONG UN SHORTLY. PROGRESS BEING MADE-BIG DIFFERENCE!,18351.0,98763.0,FALSE,1.09058E+18,2019-01-30,11:40:00,11,13.0,11:30:00,12:00:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
327,TWITTER FOR IPHONE,....FIGHTING CONTINUES BUT THE PEOPLE OF AFGHANISTAN WANT PEACE IN THIS NEVER ENDING WAR. WE WILL SOON SEE IF TALKS WILL BE SUCCESSFUL? NORTH KOREA RELATIONSHIP IS BEST IT HAS EVER BEEN WITH U.S. NO TESTING GETTING REMAINS HOSTAGES RETURNED. DECENT CHANCE OF DENUCLEARIZATION...,16621.0,80144.0,FALSE,1.09057E+18,2019-01-30,11:34:00,11,13.0,11:30:00,12:00:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
328,TWITTER FOR IPHONE,WHEN I BECAME PRESIDENT ISIS WAS OUT OF CONTROL IN SYRIA &AMP; RUNNING RAMPANT. SINCE THEN TREMENDOUS PROGRESS MADE ESPECIALLY OVER LAST 5 WEEKS. CALIPHATE WILL SOON BE DESTROYED UNTHINKABLE TWO YEARS AGO. NEGOTIATING ARE PROCEEDING WELL IN AFGHANISTAN AFTER 18 YEARS OF FIGHTING..,19574.0,93019.0,FALSE,1.09057E+18,2019-01-30,11:25:00,11,13.0,11:00:00,11:30:00,0.5,MEETING WITH THE CHIEF OF STAFF,MEETING,OVAL OFFICE
329,TWITTER FOR IPHONE,MADURO WILLING TO NEGOTIATE WITH OPPOSITION IN VENEZUELA FOLLOWING U.S. SANCTIONS AND THE CUTTING OFF OF OIL REVENUES. GUAIDO IS BEING TARGETED BY VENEZUELAN SUPREME COURT. MASSIVE PROTEST EXPECTED TODAY. AMERICANS SHOULD NOT TRAVEL TO VENEZUELA UNTIL FURTHER NOTICE.,28667.0,89203.0,FALSE,1.09057E+18,2019-01-30,11:02:00,11,13.0,11:00:00,11:30:00,0.5,MEETING WITH THE CHIEF OF STAFF,MEETING,OVAL OFFICE
330,TWITTER FOR IPHONE,IF THE COMMITTEE OF REPUBLICANS AND DEMOCRATS NOW MEETING ON BORDER SECURITY IS NOT DISCUSSING OR CONTEMPLATING A WALL OR PHYSICAL BARRIER THEY ARE WASTING THEIR TIME!,25915.0,113644.0,FALSE,1.09058E+18,2019-01-30,11:49:00,11,13.0,11:30:00,12:00:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
331,TWITTER FOR IPHONE,MORE TROOPS BEING SENT TO THE SOUTHERN BORDER TO STOP THE ATTEMPTED INVASION OF ILLEGALS THROUGH LARGE CARAVANS INTO OUR COUNTRY. WE HAVE STOPPED THE PREVIOUS CARAVANS AND WE WILL STOP THESE ALSO. WITH A WALL IT WOULD BE SOOOO MUCH EASIER AND LESS EXPENSIVE. BEING BUILT!,24957.0,105206.0,FALSE,1.09099E+18,2019-01-31,14:52:00,14,13.0,14:45:00,15:00:00,0.25,EXECUTIVE TIME,MEETING,OVAL OFFICE
332,TWITTER FOR IPHONE,SCHUMER AND THE DEMOCRATS ARE BIG FANS OF BEING WEAK AND PASSIVE WITH IRAN. THEY HAVE NO CLUE AS TO THE DANGER THEY WOULD BE INFLICTING ON OUR COUNTRY. IRAN IS IN FINANCIAL CHAOS NOW BECAUSE OF THE SANCTIONS AND IRAN DEAL TERMINATION. DEMS PUT US IN A BAD PLACE - BUT NOW GOOD!,21401.0,94728.0,FALSE,1.09099E+18,2019-01-31,15:08:00,15,13.0,15:00:00,15:30:00,0.5,PRE-BRIEF,MEETING,OVAL OFFICE
333,TWITTER FOR IPHONE,LOOKING FOR CHINA TO OPEN THEIR MARKETS NOT ONLY TO FINANCIAL SERVICES WHICH THEY ARE NOW DOING BUT ALSO TO OUR MANUFACTURING FARMERS AND OTHER U.S. BUSINESSES AND INDUSTRIES. WITHOUT THIS A DEAL WOULD BE UNACCEPTABLE!,15779.0,73305.0,FALSE,1.09099E+18,2019-01-31,14:56:00,14,13.0,14:45:00,15:00:00,0.25,EXECUTIVE TIME,MEETING,OVAL OFFICE
334,TWITTER FOR IPHONE,DEMOCRATS ARE BECOMING THE PARTY OF LATE TERM ABORTION HIGH TAXES OPEN BORDERS AND CRIME!,43513.0,144571.0,FALSE,1.09097E+18,2019-01-31,13:36:00,13,13.0,13:30:00,13:45:00,0.25,MEETING WITH THE WHITE HOUSE STAFF SECRETARY,MEETING,OVAL OFFICE
335,TWITTER FOR IPHONE,....MEETING WITH THEIR TOP LEADERS AND REPRESENTATIVES TODAY IN THE OVAL OFFICE. NO FINAL DEAL WILL BE MADE UNTIL MY FRIEND PRESIDENT XI AND I MEET IN THE NEAR FUTURE TO DISCUSS AND AGREE ON SOME OF THE LONG STANDING AND MORE DIFFICULT POINTS. VERY COMPREHENSIVE TRANSACTION....,13750.0,68736.0,FALSE,1.09095E+18,2019-01-31,12:48:00,12,13.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
336,TWITTER FOR IPHONE,....CHINA’S REPRESENTATIVES AND I ARE TRYING TO DO A COMPLETE DEAL LEAVING NOTHING UNRESOLVED ON THE TABLE. ALL OF THE MANY PROBLEMS ARE BEING DISCUSSED AND WILL BE HOPEFULLY RESOLVED. TARIFFS ON CHINA INCREASE TO 25% ON MARCH 1ST SO ALL WORKING HARD TO COMPLETE BY THAT DATE!,13327.0,61814.0,FALSE,1.09096E+18,2019-01-31,12:56:00,12,13.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
337,TWITTER FOR IPHONE,CHINA’S TOP TRADE NEGOTIATORS ARE IN THE U.S. MEETING WITH OUR REPRESENTATIVES. MEETINGS ARE GOING WELL WITH GOOD INTENT AND SPIRIT ON BOTH SIDES. CHINA DOES NOT WANT AN INCREASE IN TARIFFS AND FEELS THEY WILL DO MUCH BETTER IF THEY MAKE A DEAL. THEY ARE CORRECT. I WILL BE......,14219.0,67216.0,FALSE,1.09095E+18,2019-01-31,12:41:00,12,13.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
338,TWITTER FOR IPHONE,WITH MURDERS UP 33% IN MEXICO A RECORD WHY WOULDN’T ANY SANE PERSON WANT TO BUILD A WALL! CONSTRUCTION HAS STARTED AND WILL NOT STOP UNTIL IT IS FINISHED. @LOUDOBBS @FOXANDFRIENDS,16595.0,71953.0,FALSE,1.09095E+18,2019-01-31,12:32:00,12,13.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
339,TWITTER FOR IPHONE,VERY SADLY MURDER CASES IN MEXICO IN 2018 ROSE 33% FROM 2017 TO 33341. THIS IS A BIG CONTRIBUTOR TO THE HUMANITARIAN CRISES TAKING PLACE ON OUR SOUTHERN BORDER AND THEN SPREADING THROUGHOUT OUR COUNTRY. WORSE EVEN THAN AFGHANISTAN. MUCH CAUSED BY DRUGS. WALL IS BEING BUILT!,12018.0,49052.0,FALSE,1.09095E+18,2019-01-31,12:25:00,12,13.0,12:15:00,12:30:00,0.25,VIDEO RECORDING SESSION,MEETING,OVAL OFFICE
340,TWITTER FOR IPHONE,LETS JUST CALL THEM WALLS FROM NOW ON AND STOP PLAYING POLITICAL GAMES! A WALL IS A WALL!,25314.0,115947.0,FALSE,1.09095E+18,2019-01-31,12:16:00,12,13.0,12:15:00,12:30:00,0.25,VIDEO RECORDING SESSION,MEETING,OVAL OFFICE
341,TWITTER FOR IPHONE,LARGE SECTIONS OF WALL HAVE ALREADY BEEN BUILT WITH MUCH MORE EITHER UNDER CONSTRUCTION OR READY TO GO. RENOVATION OF EXISTING WALLS IS ALSO A VERY BIG PART OF THE PLAN TO FINALLY AFTER MANY DECADES PROPERLY SECURE OUR BORDER. THE WALL IS GETTING DONE ONE WAY OR THE OTHER!,19979.0,97316.0,FALSE,1.09095E+18,2019-01-31,12:13:00,12,13.0,12:00:00,12:15:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
342,TWITTER FOR IPHONE,SO GREAT TO WATCH &AMP; LISTEN TO ALL THESE PEOPLE WHO WRITE BOOKS &AMP; TALK ABOUT MY PRESIDENTIAL CAMPAIGN AND SO MANY OTHERS THINGS RELATED TO WINNING AND HOW I SHOULD BE DOING “IT.” AS I TAKE IT ALL IN I THEN SIT BACK LOOK AROUND &AMP; SAY “GEE I’M IN THE WHITE HOUSE &AMP; THEY’RE NOT!,25687.0,136805.0,FALSE,1.09094E+18,2019-01-31,12:04:00,12,13.0,12:00:00,12:15:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
343,TWITTER FOR IPHONE,REPUBLICANS ON THE HOMELAND SECURITY COMMITTEE ARE WASTING THEIR TIME. DEMOCRATS DESPITE ALL OF THE EVIDENCE PROOF AND CARAVANS COMING ARE NOT GOING TO GIVE MONEY TO BUILD THE DESPERATELY NEEDED WALL. I’VE GOT YOU COVERED. WALL IS ALREADY BEING BUILT I DON’T EXPECT MUCH HELP!,25261.0,104681.0,FALSE,1.09096E+18,2019-01-31,13:21:00,13,13.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
